shortname,compound_name,iso_name,area,conc_nm_in_env
Arg-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",285.0457764067985,NA
Arg-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",7044.758531251908,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",267.03089317883325,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",7196.8309569092435,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",13679.770524221063,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",511.63473623467894,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1591.6032133565602,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",899.9332176577765,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",918.664877661315,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",2867.0604419653937,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3042.7801055520094,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",2059.292605491206,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",13131.453695795028,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",310.5560109894409,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",12898.785054627311,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",276.65736452020593,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",241.21505909112568,NA
Arg-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",12865.49053576049,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",373.9415179570899,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",11228.096227735354,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",780.6038859861425,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",214.43383517981428,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",4132.996362462404,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",4017.2122612871576,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",2801.9699232486514,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",6926.994203693856,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",4706.090790877748,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1899.4185217745355,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",247.26987400793348,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1011.3816482625087,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1830.5994988458915,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C1, 15N0",0,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N0",0,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C2, 15N2",0,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C4, 15N0",0,NA
Arg-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C9, 15N2",0,NA
GMP-Surf-Eve-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5673.159508259237,NA
GMP-Surf-Eve-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3628.115627270561,NA
GMP-Surf-Eve-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",2146.8878867867475,NA
GMP-Surf-Eve-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",11383.46192293161,NA
GMP-Surf-Eve-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",15760.694036791274,NA
GMP-Surf-Eve-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3181.053256281928,NA
GMP-Surf-Eve-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",7416.047392439405,NA
GMP-Surf-Eve-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",11504.831990490356,NA
GMP-Surf-Eve-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3338.9824550372346,NA
GMP-Surf-Eve-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",9166.768221787846,NA
GMP-Surf-Eve-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",11729.846278297236,NA
GMP-Surf-Eve-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5738.799504401309,NA
GMP-Surf-Eve-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",6140.09833277613,NA
GMP-Surf-Eve-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5004.6620367365595,NA
GMP-Surf-Morn-T0-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5587.780533386279,NA
GMP-Surf-Morn-T0-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1789.9578877678211,NA
GMP-Surf-Morn-T0-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1817.4193958015871,NA
GMP-Surf-Morn-T10-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",2941.386916117862,NA
GMP-Surf-Morn-T10-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",6641.564933570258,NA
GMP-Surf-Morn-T10-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5531.243193141247,NA
GMP-Surf-Morn-T26-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5009.982370815926,NA
GMP-Surf-Morn-T26-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",7156.192667257826,NA
GMP-Surf-Morn-T26-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",4259.77816156909,NA
GMP-Surf-Morn-T3-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3697.484296591672,NA
GMP-Surf-Morn-T3-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",6483.059098901111,NA
GMP-Surf-Morn-T3-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",5452.5746073554565,NA
GMP-Surf-Morn-T73-A,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",3269.9643618783093,NA
GMP-Surf-Morn-T73-B,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1985.0843262634264,NA
GMP-Surf-Morn-T73-C,Another Palythene/Usujirene?,"Another Palythene/Usujirene?, 13C0, 15N0",1583.0123928424682,NA
Amm-Deep-Eve-T0-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",236127.8200965253,0.01491994231647301
Amm-Deep-Eve-T0-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",259911.7263643745,0.01562532652661691
Amm-Deep-Eve-T0-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",136951.6706090384,0.00827096694302822
Amm-Deep-Eve-T1-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",200268.0241725473,0.01349107665631773
Amm-Deep-Eve-T1-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",179963.9181151126,0.01264817289765297
Amm-Deep-Eve-T1-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",163047.49363933975,0.0125484158108872
Amm-Deep-Eve-T10-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",97591.85774318484,0.00691311663813795
Amm-Deep-Eve-T10-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",94760.09394766268,0.00656177227447023
Amm-Deep-Eve-T10-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",81995.45314693014,0.00599103611487034
Amm-Deep-Eve-T26-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",97683.7786105808,0.0072189143920311704
Amm-Deep-Eve-T26-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",184171.64454698292,0.01204469890881993
Amm-Deep-Eve-T26-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",69759.34846639322,0.00542634446565617
Amm-Deep-Eve-T3-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",165455.69540452797,0.01185986096889984
Amm-Deep-Eve-T3-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",179567.96962182946,0.01133829940166733
Amm-Deep-Eve-T3-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",143518.34846700833,0.00820295354881036
Amm-Deep-Morn-T0-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",223322.18443463897,0.01517501283945041
Amm-Deep-Morn-T0-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",209216.7138272884,0.01354577805967202
Amm-Deep-Morn-T0-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",207563.04215732976,0.01334393580644686
Amm-Deep-Morn-T1-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",163816.3342565308,0.01094843801234946
Amm-Deep-Morn-T1-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",219530.43048349296,0.01421516485441353
Amm-Deep-Morn-T1-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",224713.43934376887,0.01401823320262511
Amm-Deep-Morn-T10-A,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",73281.41958630316,0.00514655914615319
Amm-Deep-Morn-T10-B,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",93805.98176659051,0.00650758083366236
Amm-Deep-Morn-T10-C,Arsenobetaine,"Arsenobetaine, 13C0, 15N0",103263.9431854358,0.00738608904967746
